User_Name,Date,Time,Preprocessed_Text,Sentiment
justvon6519,5/6/2023,14:47:33,scotus thinks,Negative
kmcpcc,5/6/2023,14:46:40,scotus lost legitimacy mcconnel refused vote garland year barrett seated week election wondering salem witch trials happened,Negative
jzmurdock,5/6/2023,14:46:03,2012 leo instructed bill nonprofit group amp use money pay ginni hiding id year nonprofit judicial education project 85 fund filed brief scotus landmark voting rights case free,Negative
cali_gal1,5/6/2023,14:45:08,another blind maga drank koolaid scotusclarencethomas corrupt scotus bench us history ’ sold 2 highest bidder trips house tuition 💰paid tip iceberg wife ginni traitor received laundered,Negative
susie_lastname,5/6/2023,14:44:20,like rest knew incompetent unfit still used scotus stacking,Negative
justjo2,5/6/2023,14:44:07,compromised corruption scotus truth ⬇️⬇️⬇️,Negative
randallmattson,5/6/2023,14:43:42,body judges longer valid truth scotus defaced justices followed shame,Negative
Martswee,5/6/2023,14:42:57,worth listen ’ seen lot americans sneering gb monarchy yet allow go scotus,Negative
cali_gal1,5/6/2023,14:38:29,historic fact thomas corrupt scotus ’ using position cash cow sold 2 highest bidder super luxury trips house paid amp mom lives 4 free thousands 4 grandnephew tuition counting 💰 2 ginni leonard leo ty 4 investigations,Negative
SpeakFreely55,5/6/2023,14:35:17,passed congress january 31 1865 ratified december 6 1865 13th amendment abolished slavery united states along came harlan crow scotuscorruption scotus saturdaymorning clarencethomas saturdaymotivation slavery,Negative
RClinto57113970,5/6/2023,14:34:32,anybody says scotus isnt political institution either disingenuous willfully ignorant decadeslong project leonard leo engaged pack conservative gop judges scotusiscorrupt,Negative
wiseoldowl1951,5/6/2023,14:31:08,thomas alito gorsuch kavanaugh roberts shame dishonor supreme court american public expected believe compensated decisionsscotus,Negative
stephschor,5/6/2023,14:29:08,horrifyingly cruel amp deadly result greedy corrupt unethical scotus c thomas et al right wing quid pro quo schemes,Negative
jl_harwell,5/6/2023,14:27:15,propublica dirt clarencethomas … scotus corruption,Negative
williesband,5/6/2023,14:25:05,theres full court scotus conservative press suddenly trying dispute corruption republicans stole president obamas right seat merrick garland coerced kennedy retire replaced partisan liar kavanaugh seated barrett days election,Negative
JeffAlerman,5/6/2023,14:20:36,’ still waiting scotus leak investigation turn results,Negative
RonSupportsYou,5/6/2023,14:20:16,unethical supreme court justice clarence thomas allowed corrupt wants richest monstrous billionaires compete buy members supreme court scotus,Negative
yoURDATAisyours,5/6/2023,14:17:45,congress scotus took oath hasnt stopped crime sprees,Negative
jzmurdock,5/6/2023,14:17:21,suspect scotus justices dealt esp clarence thomas crimes indicated 30 years past cases need reviewed new scotus amp perhaps judgements like roe v wade reversed indictments necessary,Negative
Traipsin,5/6/2023,14:17:17,disclosure real problemthe real problem accepting gifts outside sources scotus like federal employees required follow cfr title 516b2635b regarding gifts outside sources scotuscorruption scotus,Negative
MarkSharkKing,5/6/2023,14:17:10,appears scotus justices courted,Positive
Alebrijes16,5/6/2023,14:15:34,men whats stop giving favorite supreme court justice gifts sufficient look like scotus lawtwitter,Negative
manchester18,5/6/2023,14:13:12,chief justice john roberts resign scotus corrupt,Negative
EndPayToPlay,5/6/2023,14:12:47,justice system fails america failsthe scotus lost integrity standing justice clarence thomas ’ behavior time abolish courtonly time telloversight needed irrelevant court finishedjohnroberts control,Negative
BrianBTY,5/6/2023,14:11:17,impeaching thomas get scotus firing sun otherwise hell impeached supreme court justice clarence thomas even pissy still allowed rule badly,Negative
seekhopeact,5/6/2023,14:11:02,track record scotus corruption❗️❗️❗️❗️❗️ supreme court corruption exposed,Negative
mayabreeze11,5/6/2023,14:10:40,consideration blatant multitiered corruption expanded scotus roberts ’ watch due intentional calculated nefarious antidemocratic reshaping due dark flowing leo crow saed etc amp network bad actors likewise entrenched,Negative
HenryQrugged,5/6/2023,14:07:49,scotus ’ worry happy,Positive
PaulinSC1,5/6/2023,14:07:12,scotusiscorrupt obvious thomas flaunts gets headlines scotus tool gop promote christian national agenda five catholic catholicchurch prolific criminal cult history potus,Negative
ritag765,5/6/2023,14:06:59,one law except scotus justices,Negative
MayhueChase,5/6/2023,14:05:48,msnbc cnn foxnews newsmax oan infowars brietbart trump gopclownshow usa america jesus jesuschrist christianity maga fox abc nbc cbs biden scotus supremecourt clarencethomasiscorrupt saturdaymorning ginnithomas maga saturdaymotivation fake justice,Negative
seekhopeact,5/6/2023,14:04:46,scotus corruption… 📌article,Negative
rcredille,5/6/2023,14:02:54,scotus stays oklahoma execution planned later month wrote yesterday sister prejean amp clergy various traditions urging halt execution,Negative
BrianBTY,5/6/2023,14:02:23,running republican hes seeking nomination guy eulogized strom thurmond fought bussing black students got clarence thomas scotus sounds pretty fucking republican leftist party united states america,Negative
seekhopeact,5/6/2023,13:58:22,maybe conspiracy obstruction gop john roberts scotus scotuscorruption staggering whole network conservative judiciary skewing scotusbribes orgs needs investigation like supreme court historical society,Negative
MrBill_Resists,5/6/2023,13:55:56,trump republican scotus packed partisanhacks,Negative
Icy_Plant22,5/6/2023,13:51:56,legendary scotus reporter cnn legal analyst joins host discuss joans new book inside look historymaking era court trump posttrump years listen wtppodcast,Negative
kkosa2023,5/6/2023,13:51:27,need term limits congress issue scotus trying change rules bc majority americans agree socialist agenda america republic stay way must identify seek destroy us,Negative
Britpoptarts,5/6/2023,13:49:56,two conservative law professors discussing gifts supreme court justices lawtwitter scotus,Negative
NancyChadbourne,5/6/2023,13:41:43,4152023 joke books scotus supremecourt clarencethomas harlancrow samuelalito robschenck judicialethics ethicsreform,Negative
NancyChadbourne,5/6/2023,13:40:15,4292023 code conduct scotus scotusethicsrules scotuscodeofconduct clarencethomas neilgorsuch financialdisclosure,Negative
CitizenPatriot9,5/6/2023,13:34:49,justice sotomayor report income properly didnt lie scotus didnt justice thomas report income required didnt thomas properly report wifes income required lie clarencethomasiscorrupt clarencethomashasnoethics,Negative
NCNewsline,5/6/2023,13:34:07,weekend humor celia rivenbark clarence thomas meets blanche hampr block via ncpol scotus ethics taxes clarencethomas,Negative
Jendula,5/6/2023,13:33:53,well scotus members held higher standard “ every american ” relation ethics understanding avoid appearance bribery ultimate needing appear unbiased,Positive
BrianBTY,5/6/2023,13:33:39,constitutional specialists anything preventing expansion scotus larger number 1520 drawing lots blindly see nine would rule particular case,Negative
BrianBTY,5/6/2023,13:32:41,nah like idea though pack scotus justices talk number later im thinking 1520 drawing lots see justices rule cases,Negative
LadybugGreen1,5/6/2023,13:31:19,wire coat hanger seen symbol darker days abortion illegal amp options terminate unsafe — even deadly neveragain scotus decision creates desperate last resort wo abortion access trublue demvoice1 onev1 z24 demcastfl proudblue votebigblue,Negative
RickCampbell4,5/6/2023,13:28:35,shocking billionaire george soros paid justice sotomayors secret luxury vacations haha kidding harlan crow paying clarence ginni thomas nothing goes gop crime scotus,Negative
ridinwith_biden,5/6/2023,13:22:34,another bad outcome john roberts scotus gutting voting rights act,Negative
SiddFinch86,5/6/2023,13:22:12,pathetic takes lack transparency scotus “ friend ” harlancrow cringeworthy pbs certainly better,Negative
lakerbee,5/6/2023,13:20:56,scotus already joke thanks shameless corruption clarence thomas inexplicable failure chief john roberts denounce legacies sealed,Negative
MB3252,5/6/2023,13:20:54,supreme corruption united states scotus corruption begins laws ethics accountability nothing corporate owned corruption,Negative
JimSaranteas,5/6/2023,13:20:26,example scotus decisions weaponized government oppress case women specifically voteblue america northcarolina actually judiciary uses constitutional logic misguided politics make decisions,Negative
PinkyDonaldson,5/6/2023,13:19:18,clarencethomas became “ house xxxer ” scotus white male billionaires happened asking ruleoflaw,Negative
DianaKaySanders,5/6/2023,13:18:48,regarding richardglossip scotus decisions,Negative
MB3252,5/6/2023,13:15:39,scotus bound laws gods law kingthomas,Negative
ozzies23,5/6/2023,13:15:20,conservative scotus majority includes 1 man credibly accused rape 1 man owes seat unprecedented gop refusal seat obama ’ nominee 1 woman got seat rushed confirmation ever 1 man may corrupt justice ever cool,Negative
rlittwin,5/6/2023,13:11:00,dc congress force crooked scotus amp johnroberts honest gop republicans democrats clarencethomasresign genz gorsuchresign america scotusstench lawyers judges,Negative
rudytoot1,5/6/2023,13:06:54,good morning scotus cavalier attitude ethics people declare decisions longer relevant obligated abide rulings put forward corrupt court congratulations roe v wade still stands scotusiscorrupt,Negative
chuck4219,5/6/2023,13:05:14,last week vendor gifted bottle wine go online find market value since company requires refuse report gifts 50 dont work scotus im justice thomas know,Negative
jjj5819,5/6/2023,13:02:41,clarence thomas must impeached amp thrown supreme court period scotus,Negative
jayjredd,5/6/2023,13:01:42,’ every day get open package scotus,Positive
KnoxvilleKC,5/6/2023,12:56:11,scotus would lesser institution without clarencethomas brilliance hey kind threats ’ tolerated,Negative
the_moonshadow,5/6/2023,12:55:29,🤬 theresistance new targets scotus amp misleadinglynamed freedom caucus even maga concerned like judge telling doctor treat,Negative
rose48809,5/6/2023,12:54:48,seen owns scotus,Positive
ClassyEarlGrey,5/6/2023,12:53:17,clear illustration scotus views need assume every single elected appointed person vulnerable special interests waving money pay agenda democracy people corporate religious money machine,Negative
Kevi11848Becker,5/6/2023,12:52:27,drip drip drip going get super drippy scotus clarencethomas ginnithomas,Negative
SexPoliticsLife,5/6/2023,12:49:56,go 18th century constructs rules viable 21st century need remake scotus update democracy,Negative
MetalRabbit13,5/6/2023,12:45:54,let ’ throw baby bath water need ethics rules amp ability congress revoke consent justice ’ appointment egregious ethics ampor criminal violations found need expand court scotus,Negative
swhitey10,5/6/2023,12:40:33,ditto scotus,Negative
CatskillJulie,5/6/2023,12:37:51,corruption corrupt bribery moneylaundering crimes conservative scotus justices must prove american people corrupt appearances terrible scotusbribes scotusiscorrupt,Negative
RAFAELHHP,5/6/2023,12:35:18,repulic aint republicing americans disturbed matter classify political views scotus graft bribery,Negative
tempio_joe,5/6/2023,12:35:09,still waiting evidence promised russiacollusion charged treason lies youve told years face investigation continued attempts incite scotus assassination,Negative
carneyknowledge,5/6/2023,12:33:31,help scotus veteran paul clement oklahomas chief law enforcement officer fighting stop state executing inmate richard glossip read unprecedented supreme court case,Positive
NotHemply,5/6/2023,12:31:10,dismantle compromised scotus brick brick citizens united founders left us specific instructions tyrants time take power back power people 💥 👎☠️,Negative
jonothemerman,5/6/2023,12:28:34,current scotus go one corruptscotus history amount undisclosed bribes multiple justices taken astounding lost sense credibility democracyisdead america ’ oligarchy,Negative
ReparSandra,5/6/2023,12:25:19,member scotus clarence thomas assumed understand right amp wrong info coming failed mean hell impeached hes poor example supreme court justice since picks parts law follows,Negative
RonSupportsYou,5/6/2023,12:16:27,clarence thomas getting things impressive value none disclosed required law according ron elving interview scotus,Negative
5731965i,5/6/2023,12:15:58,clarencethomas abused scotus profit decades lied gop republicans needs removed dc america lawyers judges clarencethomasresign america genz clarencethomasmustgo clarencethomasiscorrupt veterans women,Negative
seekhopeact,5/6/2023,12:14:22,2013 voting rights act shelby president barack obama nation ’ first black chief executive issued statement saying “ deeply disappointed ” ruling calling congress update law scotus,Negative
UnrepentantPunk,5/6/2023,12:07:27,justice thomas trending hell know injustice clarence thomas amp darling demure grifting wife ginni relation scotus injusticethomas clarencethomas clarencethomasiscorrupt justicethomas maga gop ginnithomas,Negative
JanetJoTrueBlue,5/6/2023,12:01:38,control scotus needs change corrupt lying republicunt justices held account‼️ cry little harder magott,Negative
DonovanLawTampa,5/6/2023,11:56:30,scotus problem mdl problem bp oil well blowout multidistrict litigation mdl 2179 considered gold standard mdl regrettably virtually every us mdl rico enterprise,Negative
ToxicAv36338995,5/6/2023,11:49:01,mytheory know leaked scotus decision repeal roevwade conservative injustices test waters see theyd lynched finding would lynched went ahead ruled way,Negative
thurston_21,5/6/2023,11:44:42,new vital voices global festival washington called supreme court code ethics scotus come fire one called restrictive abortion laws “ draconian ” “ right margaret atwood ’ ‘ handmaid ’ tale ’ ” …,Negative
GeriAkerman,5/6/2023,11:38:54,know case richard glossip death row prisoner richardglossip oklahoma deathpenalty innocence scotus,Negative
Blender218,5/6/2023,11:30:23,id like see congress receive scrutiny supreme court scotus congress,Negative
Internetbiz911,5/6/2023,11:24:32,pregnant raped teen worse forced give birth rapist ’ child supreme court justice ’ dinner inside restaurant protesters outside even justice contact protesters leave rear scotus,Negative
jphoganorg,5/6/2023,11:23:19,swamp still bigger concern left attacks scotus ethics amp clarencethomas real concern still much fair retort clintons far worse 3 equal branches yet husband amp wife ran potus standard even worse trump,Negative
careyz,5/6/2023,11:20:32,ginni thomas payments mark tipping point supreme court scotus corruption courts,Negative
tds16201,5/6/2023,11:08:59,story different century rich white man owns black slave working scotus,Positive
scrubgirl235,5/6/2023,11:05:56,please invite person testify front committee failure rise meet critical moment scotus would patently unacceptable cc,Negative
MrPumphandle,5/6/2023,11:04:14,public trust scotus respect scotus scotus respect trust execute justice justice held hostage justice belongs rich powerful whites justice hope promise joke,Positive
IncrementalAdv,5/6/2023,10:53:30,scotus justice leaked dobbs decision,Positive
glowing_plasma,5/6/2023,10:40:02,justice gorsuch stake property sale long time offers mere 9 days confirmed scotus ceo major national law firm regularly argues cases scotus happens buy said property say corruption,Negative
newstruthliz,5/6/2023,10:38:35,scotus yesterday blocked oklahoma executing deathrow inmate richardglossip republican agreed glossips life spared amp said didnt receive fairtrial,Negative
VirtualHybrid,5/6/2023,10:36:52,yes everything happening choice goes way scotus,Positive
glowing_plasma,5/6/2023,10:33:15,justice thomas received 100s k gifts conservative bestie liability gift taxes scotus,Negative
homesteader1000,5/6/2023,10:31:36,read lifted covid restriction keep scotus getting involved expiration title 42 makes sense biden mafia administration congress corruptaf,Negative
glowing_plasma,5/6/2023,10:27:09,justice thomas sexually harassed anita hill hes also incredibly corrupt scotus,Negative
Arghyodeep63814,5/6/2023,10:22:01,gop megadonor paid tuition justicethomas family member adding ethics concerns amp politics judiciary scotus,Negative
Pay69Day,5/6/2023,10:20:01,uncle clarence stephen thomas orangemansmagacultsheep 👁 unfckngbelievable 👁 anitahillwasright django unchained weremember anita hill scotus,Negative
KatrinTammearu,5/6/2023,10:11:55,scotus order,Negative
CrabDiving,5/6/2023,10:01:08,sucked beginning anitahill scotus gop impeach,Negative
ChiangmaiWu,5/6/2023,9:53:59,gop mega donors magats love beloved house negro clarence thomas clarencethomasmustresign clarencethomasiscorrupt clarenceginnythomas housenegro maga scotus,Negative
honnenogod,5/6/2023,9:50:15,publicly funded annual vacation french riviera clothing optional scotus,Positive
Cindoie,5/6/2023,9:46:03,commented past regarding thomas ’ globetrotting close billionaire friends expense wanted know bought share thomas junkets apparently quite want know tax status organizations headed involved scotus,Negative
Melissacaton4,5/6/2023,9:39:51,forget partisanship honestly think time investigate entire scotus 9 justices unanimous declaration obey mans law,Negative
alverz2007,5/6/2023,9:24:22,dear scotus unfuck would asked kindly way long havent policed held accountable signed people 🖕🖕,Negative
metmgmt22,5/6/2023,9:23:19,corrupt period democrats democracyindanger democracynotmonarchy democracy scotusiscorrupt scotus clarencethomas corruption corruptscotus corruptcongress gopscotus dems,Negative
burialdeferred,5/6/2023,9:19:25,two giant👆 issues—we ’ got get amp votebluedownballotlocalstatefederal get unregistered people register amp same… abortion rights taken away next😃 women ’ able drive😃 vote😃 fqck u scotus amp entire gqp🤬🤬🖕🖕,Negative
2bhildab,5/6/2023,9:10:18,scotus big trouble graft grift greed lowered ineffectiveness derision shame theyve brought shame highest court land,Negative
JusticeNews247,5/6/2023,8:59:19,justices ’ ethical lapses unforced errors hurting scotus ’ reputation argues prof,Negative
scuddertravel,5/6/2023,8:58:08,chief justice john roberts needs step clearly ’ control court weak leadership damaging whatever little credibility supreme court judiciary branch left scotus,Negative
Britpoptarts,5/6/2023,8:53:25,congress amp doj must investigate gifts made scotus justices relatives three generations must see crow others claimed gifts business expenses funneled thru corps llcs etc wouldnt personal,Negative
UseLessPeeps,5/6/2023,8:45:10,fact supreme court united states scotus power make laws knowcivics,Negative
PerfumeFlogger,5/6/2023,8:44:42,clarencethomas man good character must demand highest standards sit highest court land scotus,Negative
Cadcol_Politics,5/6/2023,8:42:16,running list scotus justice clarence thomas ’ ethics scandals,Negative
JoshPNamm,5/6/2023,8:30:00,justice sonia sotomayor ’ recuse cases involving publisher paid 3m report sotomayor news scotus corruption politics,Negative
beebecathy,5/6/2023,8:24:45,massive concerted corruption ok conservative justices scotus,Negative
tdccp202201,5/6/2023,8:21:00,long past time congress pass legislation establish scotus code ethics nations highest court held highest ethical standards must restore faith promise blind impartial justice,Negative
AlvarezNimer,5/6/2023,7:59:29,way related cinco de mayo column scotus case brought disingenuous donoharmact misinformation campaigns,Negative
DennisKoch10,5/6/2023,7:51:17,clarence thomas conservative legal movement works ’ gift keeps giving usa uspoli scotus moneylaundering,Negative
DennisKoch10,5/6/2023,7:48:00,fed supreme court legitimacy government ’ least democratic branches incompetent corrupt unaccountable james madison would surprised… usa scotus uspoli,Negative
CRTC_Nichols,5/6/2023,7:47:55,great albeit long question presented scotus alas question scotus unlikely answer question presented review henderson v united states court held “ enough error plain time appellate consideration ” meet…,Negative
ecwpunk81,5/6/2023,7:45:00,yes biden add judgesjust threatening fdr made scotus back 3 justices undermining new deal right wingers backed im ready expandthecourt,Negative
MintzWanda,5/6/2023,7:42:13,justice thomas longer justice hes thomas profiting millions dollars continue pay 📢gtfo scotus,Negative
Gary1Lion,5/6/2023,7:39:45,scotuscorruption scotusiscompromised scotusethics eh scotus,Negative
CRTC_Nichols,5/6/2023,7:30:25,one hundred years ago congress gave scotus power decline hear cases long advocate going back way things scotus required hear every case best questions presented scotus come incarcerated prisoners such…,Negative
MHarrin77809078,5/6/2023,7:24:14,way go scotus killing constituents bs idiology shameful 🙏 hope see blood hands gopwrongforamerica gopclownshow whiteprivilege arrogance comes price prepared votedoutofoffice,Negative
Attika_t,5/6/2023,7:16:15,following us supreme courts stay richard glossips execution executions pending us month two executions pending june james barber alabama michael tisius missouri scotus deathpenalty,Negative
SunseekerCabo,5/6/2023,7:07:02,swore uphold liars scotus scotuscorruption scotusiscompromised gopclownshow gopcorruption,Negative
JDArtist,5/6/2023,7:06:34,👇🏼🎯💯 scotus ethics,Negative
CRTC_Nichols,5/6/2023,7:04:59,cert petitions eight questions never get granted best limit ones petition one two questions presented scotus,Negative
JSpicoli3,5/6/2023,6:48:11,’ really interested ’ helped corrupt scotus mean near destroyed one branch government attached great record,Negative
TrueBlu54567593,5/6/2023,6:47:03,republicans say anything get job get job anything want nothing promised gophypocrisy goptraitorstodemocracy gopgrifters republicansarethenewtaliban scotus scotusiscompromised lockthemallup locktrumpup voteblue,Negative
FrankZYerbouti,5/6/2023,6:39:53,theyre really thomas theyre laying predicate expanding scotus 13 justices,Positive
AmandaNoNumbers,5/6/2023,6:27:58,“ ’ understand connection opinions people disagree legitimacy court court ’ retain legitimate function interpreting constitution ’ sure would ” chief justice roberts 9922 scotus,Negative
SignsTimesRNow,5/6/2023,6:13:35,gop hellbent forcing women children want unwanted babies often endure horrific pain suffering amp hands parents dying slowly everyday gop roevswade scotus abortionpill abortion abortionrights prochoice abortionishealthcare…,Negative
TheFullerReport,5/6/2023,6:07:17,“ ’ going buy supreme court justice would spend money luxury yachts planes clarence thomas could bought brett kavanaugh bottle jager… ” clarencethomasiscorrupt scotus,Negative
mccaughey_ray,5/6/2023,6:05:54,scotus scotuscorruption requires good men nothing,Negative
BillyMallard,5/6/2023,6:00:30,leonard leo asked conway 2012 pay ginnithomas “ another 25k ” work nonprofit “ mention ginni course per nonprofit filed brief scotus clarencethomas justice,Negative
mk77_williepete,5/6/2023,6:00:02,first ask aiainta scotus justice life clarencethomas reacts congressional clown🤡 ayannapressleys shrill shrieking resignation,Negative
SGArcht,5/6/2023,5:59:20,’ agree w ch much accurate snapshot oligarchs orchestrating decades scotus corruption,Positive
JDArtist,5/6/2023,5:59:12,⚖️ calling establishment enforceable code ethics scotus,Negative
longshipdriver,5/6/2023,5:58:04,“ john roberts formal powers ’ put clarence thomas naughty boy chair ’ force ‘ justice ’ gorsuch fill boxes forms public demand reform loudly court acts ” scotus,Negative
KThomasEllis,5/6/2023,5:55:57,forgot justice gorsuch selling property head law firm 22 cases scotus since ’ justice rot among conservatives supreme court real scotusiscorrupt scotusiscompromised scotusisillegitimate,Negative
mk77_williepete,5/6/2023,5:54:38,ask dashiki scotus justice life clarencethomas reacts rashidatlaibs wadded granny panties faux performative outrage,Negative
GinadeMiranda2,5/6/2023,5:48:42,“ last thing supremecourt wanted dobbs told us ’ able interstate travel told us would decided political branches judiciary ” reproductiverights scotus,Negative
Byron5hepherd,5/6/2023,5:47:07,tuckers sale much scotus donald would see badge tucker,Negative
SunningCham88,5/6/2023,5:46:04,“ harlan crow made 500000 contribution ginni thomas ’ liberty central turn paid 120k year salary clarence thomas failed disclose wife ’ income ” scotus clarencethomasiscorrupt portrait harlan crow library,Negative
LeenolaM,5/6/2023,5:31:16,yeah anyone actually surprised scotus corrupt country ’ democracy ’ run highest bidder,Negative
Natalie43591181,5/6/2023,5:26:04,scotus racketeer operation supporting nra corrupt republicans coming loved ones,Negative
briscoe_carol,5/6/2023,5:18:38,would appreciate chief justice demand thomas resign save integrity scotus,Negative
NeilMS17,5/6/2023,4:55:35,scotus clarencethomas 2001 supreme court justice ‘ worth pay ’,Negative
liberaltrucker,5/6/2023,4:42:50,wow tfg trial scotus hot water paying big proudboys convicted tuckercarlsonfired many triggering events happening time pull unifying item fo maga hatred hrc,Negative
Elizabe16032179,5/6/2023,4:41:16,fascist movement trump dangerous arent people steets force protesting scotus draconian religiousbased laws,Negative
Ingridebap,5/6/2023,4:39:54,appear way amp literally judicial branch government pockets dear pres need address scotus dilemma serving us well please request investigate corrupt conservative court,Negative
cryptogofer,5/6/2023,4:35:59,well ’ lawyers reasonable people asked scotus pull back supremes fueled another civil war ’ “ states rights ” ’ nearly catholic try carrying covid fetus third trimester sarscov2,Positive
phoenix66101281,5/6/2023,4:30:23,silly wanted control justices thomas amp federalist society kochnetwork created precleared judges scotus 250 federal judges put bench life dumpamp many ’ normal career experience ideologues 1,Negative
Haz_el_eyes,5/6/2023,4:24:06,scotus ’ think needs ethics code 🙁,Negative
KathyHarty8,5/6/2023,4:18:56,dnc operative pack court scotus honorable branch government right thank god🇺🇸,Positive
r_ibrain,5/6/2023,4:15:49,shadow docket essential reading anyone wants understand todays court really works learn book sale may 16 fridayreads scotus,Negative
KathyHarty8,5/6/2023,4:13:08,man deserves honorable position scotus scam cry want branch saving grace constitutional republic 🇺🇸,Negative
rodriguez_linda,5/6/2023,4:07:27,go see far end round house theater bethesda md showing may 7 👏🏽 native nativeamerican law history theater dc bethesda maryland muscogeecreek muscogee creek oklahoma scotus mcgirt indigenous,Negative
NaskingKing,5/6/2023,4:01:21,every additional day clarence thomas continues sit supreme court hardens undeniable reality current scotus corrupt illegitimate weaponized partisan instrument,Negative
NeilMS17,5/6/2023,3:56:37,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨 scotus clarencethomas scrutiny report activist ’ payments wife scotusiscompromised scotuscorruption,Negative
cvrife1,5/6/2023,3:55:45,imagine clarence thomas ginny thomas corruption scotus scotuscorruption,Negative
Onegreystray,5/6/2023,3:53:45,school clarence thomas sent child accused using kids free labor scotus,Negative
Noideatoosmall,5/6/2023,3:51:49,opinion everyone knows also benefactor harlan crows bribe money good luck latest tirade trying defend thomas receipt gifts guessed harlan gophypocrisy scotus goptraitors,Negative
mwolfers,5/6/2023,3:46:34,naderberniestein voters gave us corrupt scotus,Negative
BernardFlapdoo2,5/6/2023,3:41:57,misdirection obfuscation corrupt make wild accusations hurt blatant attempt take focus bought paid tools fascism scotus,Negative
Pufffrog1,5/6/2023,3:41:11,sincere question several government building display 10 commandment basis system laws goved embrace godly heritage view scotus unconstitutional unamerican amp deeply unchristian ”,Negative
athoughtbytim,5/6/2023,3:38:55,love democracy please something corruption scotus beat drum go sunday shows write op eds something,Negative
jerome_ocall,5/6/2023,3:37:55,looking forward know onion isnt funny anymore takes lawtwitter scotus,Negative
Susie39212967,5/6/2023,3:34:43,want accountability scotus need fire,Negative
jerome_ocall,5/6/2023,3:32:37,recent magazine women appellate bench notably increasing women arguing cases current rate 40 years 50 appellate arguments made women citing 2021 aba study appellatetwitter scotus,Positive
daveshow6,5/6/2023,3:32:29,scotus needs major reforms broken,Negative
randyjholland,5/6/2023,3:31:48,justice byron white letter randy holland richard pepperman april 12 1991 scotus letters justicewhite byronwhite delaware clerkship law legal supremecourt april 1991 randyholland judiciary lawclerk,Negative
NonejaBiz,5/6/2023,3:30:49,rules thee apparently scotus know supreme court justice thomas disclosure failures,Negative
mayabreeze11,5/6/2023,3:30:13,’ swell name anticorruption expanded scotus roberts ’ watch 😂,Negative
hu8008ris,5/6/2023,3:29:52,democrats angry black man holding one highest positions power maybe ’ come ranks victimhood scotus,Negative
BernardFlapdoo2,5/6/2023,3:28:05,scotus—known fascist 1ers “ best insurance money buy ”,Negative
s_levk,5/6/2023,3:25:05,scotus ’ trusted administer impartial justice long sc judges ’ held accountable engaging unethical illegal behavior disregarding longstanding precedents push extreme partisan agendas amp adjudicating favoritism bias amp indebtedness,Negative
gdtrble,5/6/2023,3:23:49,dont think roberts genuine concerned kid loooved civics class two state supreme court justices great aunt great uncle familythis court undermined respect judiciary scotus ethics,Negative
sigvoice,5/6/2023,3:21:18,“ great american ” behaved manner causes americans question honesty integrity scotus ethicscode,Negative
LizbethTramer,5/6/2023,3:13:27,video scotus justice clarence thomas amp wife ginni thomas must held accountable fridayfeeling morningjoe,Negative
borderObserver,5/6/2023,3:10:07,scotus harisiades v shaughnessy 1952 deny qualify governments power deportation initiated judicial decision quiktake qtscotus008 borderobserver,Negative
Balanced_Info,5/6/2023,3:06:53,please impeachclarencethomas already layers corruption never seem end complete disgrace already tainted scotus scotusiscorrupt scotus,Negative
abrongreat,5/6/2023,3:06:38,studentloan holdersfight us return rights donald trump dave ramsey developing careers scotus potus,Negative
improvethenews,5/6/2023,3:05:00,lawyer scotus justice clarencethomas acknowledged propublica report billionaire harlan crow paid two years tuition justices grandnephew mark martin attended two private boarding schools georgia virginia,Negative
friendshipjones,5/6/2023,2:58:46,thais court known corrupt roberts court scotuscorruption scotus,Negative
Desert_Author,5/6/2023,2:56:09,chances worst potus worst scotus time period,Negative
BrendaOf6,5/6/2023,2:54:43,clarence thomas cruised harlan crow ’ superyacht—in russia 🚨 scotus,Negative
Jenniferlayne53,5/6/2023,2:53:00,thread three years old ’ still spot helping us understand mess scotus entire federal judiciary might fix,Negative
ahol888,5/6/2023,2:45:27,clarence thomas scandal got whole lot messier via scotus,Negative
fuckcancer56,5/6/2023,2:45:20,wish liberal justices would walk refuse engage thomas alito face real consequences scotus,Negative
MHarrin77809078,5/6/2023,2:43:30,everyone pay attention sheldon whitehouse presentation republican infiltration us judicial system defined project enacted bradley foundation heritage foundation federalist society gop scheme scotus control,Negative
twauorg,5/6/2023,2:37:32,support honorable supreme court justice clarence thomas thank voice reason common sense country increasingly wicked liberalism scotus usa patriotsunite,Positive
TaurusMeme,5/6/2023,2:34:27,“ fake electors ” legal several red states amp soon “ law land ” scotus rules moorevsharper make independentlegislaturetheory law votebluein24,Negative
FryarMelodie,5/6/2023,2:33:45,ever need leaders unwavering unapologetic support abortion rights ’ fight codify roe ncga continue strong record defending right choosencpol womensrights scotus mecklenburg,Positive
SDS_Sunlight,5/6/2023,2:29:52,new heres report todays scotus stay execution richard glossip comments glossips lawyer ag drummond,Negative
NotNoseyRen,5/6/2023,2:28:37,imagine feeling joy returning death row torturous process freerichardglossip scotus,Negative
MEnterprises10,5/6/2023,2:28:29,hey clarencethomas almost checkmatebitch clarencethomasiscorrupt corrupt scotus,Negative
coachtomes,5/6/2023,2:27:53,’ anything funny ’ clarence thomas ’ arrogance uglyass wife take multiple justices resigned immediately might ’ spared others bemoan removal remember ’ walking scotus door alone,Negative
